UserID,UserName,Age,AgeGroup,Gender,Email,TotalEnrollments,TotalSpend,FavoriteCategory,DominantLevel,FreeCoursesTaken,PaidCoursesTaken,FirstEnrollmentDate,LastEnrollmentDate,ActivityTier
U02362,julie09,33,26–35,Female,christopher48@hotmail.com,1,0.0,Design,Advanced,1,0,2025-02-08,2025-02-08,Single-Course (1)
U02363,lisaschmidt,15,<18,Male,madeline47@yahoo.com,1,487.92,Business,Advanced,0,1,2025-03-12,2025-03-12,Single-Course (1)
U02364,andrewjackson,29,26–35,Female,john07@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-05-21,2025-05-21,Single-Course (1)
U02365,nstanton,34,26–35,Female,vancefrank@yahoo.com,1,0.0,Data Science,Intermediate,1,0,2025-02-17,2025-02-17,Single-Course (1)
U02366,willierichardson,19,18–25,Female,hector56@yahoo.com,1,0.0,Marketing,Intermediate,1,0,2025-08-27,2025-08-27,Single-Course (1)
U02367,ccooper,25,18–25,Male,carterkristina@hotmail.com,1,0.0,Business,Advanced,1,0,2025-08-06,2025-08-06,Single-Course (1)
U02368,amanda92,31,26–35,Male,kbarnes@yahoo.com,4,451.37,Data Science,Advanced,1,3,2025-01-27,2025-12-14,Active (4-7)
U02369,jennifer31,16,<18,Male,jonathanjenkins@yahoo.com,2,0.0,Digital Marketing,Beginner,2,0,2025-04-14,2025-10-30,Moderate (2-3)
U02370,zray,24,18–25,Male,curtiswendy@gmail.com,14,1092.76,Business,Intermediate,7,7,2025-01-12,2025-12-30,Power Learner (8+)
U02371,nicole03,34,26–35,Female,vellis@gmail.com,12,1569.6999999999998,Artificial Intelligence,Beginner,6,6,2025-01-02,2025-12-26,Power Learner (8+)
U02372,kevinmunoz,35,26–35,Male,travislewis@outlook.com,3,0.0,Cybersecurity,Intermediate,3,0,2025-01-28,2025-10-15,Moderate (2-3)
U02373,tommymiller,22,18–25,Male,robert31@gmail.com,2,487.92,Business,Intermediate,1,1,2025-10-29,2025-12-01,Moderate (2-3)
U02374,herreradavid,22,18–25,Male,chadtrujillo@gmail.com,3,0.78,Machine Learning,Advanced,2,1,2025-06-19,2025-10-25,Moderate (2-3)
U02375,jamesvelazquez,33,26–35,Female,loriolson@yahoo.com,1,276.37,Design,Advanced,0,1,2025-08-25,2025-08-25,Single-Course (1)
U02376,sharon88,19,18–25,Female,qshaffer@gmail.com,1,0.0,Design,Advanced,1,0,2025-06-20,2025-06-20,Single-Course (1)
U02377,cnavarro,35,26–35,Male,kristinhines@gmail.com,2,0.0,Business,Beginner,2,0,2025-08-16,2025-12-15,Moderate (2-3)
U02378,kevin20,23,18–25,Male,michaelbruce@hotmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-06-16,2025-06-16,Single-Course (1)
U02379,billydonovan,20,18–25,Male,williamstracy@outlook.com,2,0.0,Business,Advanced,2,0,2025-03-12,2025-11-12,Moderate (2-3)
U02380,stephenyoung,24,18–25,Female,codyperez@outlook.com,3,720.28,Business,Intermediate,1,2,2025-01-05,2025-12-13,Moderate (2-3)
U02381,hhale,31,26–35,Female,anthonyorr@yahoo.com,1,415.51,Artificial Intelligence,Intermediate,0,1,2025-05-28,2025-05-28,Single-Course (1)
U02382,tiffany23,32,26–35,Male,torreschristopher@gmail.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-08-07,2025-08-07,Single-Course (1)
U02383,ewilson,21,18–25,Male,oarmstrong@gmail.com,1,0.0,Marketing,Intermediate,1,0,2025-04-23,2025-04-23,Single-Course (1)
U02384,oliverlori,22,18–25,Male,cochranjason@gmail.com,3,119.04,Artificial Intelligence,Beginner,2,1,2025-03-02,2025-06-16,Moderate (2-3)
U02385,laurasullivan,30,26–35,Male,anna98@hotmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-08-26,2025-08-26,Single-Course (1)
U02386,anna29,35,26–35,Male,smithkim@hotmail.com,4,299.57,Data Science,Beginner,3,1,2025-02-13,2025-10-03,Active (4-7)
U02387,jacobhall,31,26–35,Male,vmcbride@yahoo.com,1,0.0,Design,Advanced,1,0,2025-05-05,2025-05-05,Single-Course (1)
U02388,donald35,23,18–25,Male,austin14@hotmail.com,1,346.71,Project Management,Advanced,0,1,2025-08-11,2025-08-11,Single-Course (1)
U02389,edward86,33,26–35,Male,uperry@hotmail.com,2,177.34,Business,Advanced,1,1,2025-07-25,2025-08-14,Moderate (2-3)
U02390,jmurphy,28,26–35,Female,brooksjames@hotmail.com,2,472.28,Programming,Beginner,1,1,2025-06-28,2025-11-07,Moderate (2-3)
U02391,tinathomas,20,18–25,Female,jonathanwagner@outlook.com,1,0.0,Cybersecurity,Advanced,1,0,2025-01-15,2025-01-15,Single-Course (1)
U02392,jacobsonjason,21,18–25,Male,kjordan@hotmail.com,2,212.39,Digital Marketing,Intermediate,1,1,2025-01-19,2025-07-25,Moderate (2-3)
U02393,angela68,18,18–25,Male,daniel11@outlook.com,1,0.0,Web Development,Beginner,1,0,2025-05-25,2025-05-25,Single-Course (1)
U02394,edwardscolton,35,26–35,Male,hicksbrian@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-08-21,2025-08-21,Single-Course (1)
U02395,bcox,32,26–35,Female,lrobles@outlook.com,3,0.0,Cybersecurity,Beginner,3,0,2025-02-14,2025-06-15,Moderate (2-3)
U02396,jody90,16,<18,Female,vhanson@gmail.com,1,212.39,Digital Marketing,Advanced,0,1,2025-03-04,2025-03-04,Single-Course (1)
U02397,qalvarado,22,18–25,Male,campbellmichelle@gmail.com,1,0.0,Programming,Beginner,1,0,2025-04-08,2025-04-08,Single-Course (1)
U02398,richardsonstephen,26,26–35,Female,qwalters@hotmail.com,2,248.88,Artificial Intelligence,Beginner,0,2,2025-05-15,2025-08-23,Moderate (2-3)
U02399,johnnunez,22,18–25,Male,okirk@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-10-23,2025-10-23,Single-Course (1)
U02400,rodriguezanthony,17,<18,Male,jenniferwolf@hotmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-11-12,2025-11-12,Single-Course (1)
U02401,bturner,28,26–35,Male,marshallsuzanne@outlook.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-05-24,2025-05-24,Single-Course (1)
U02402,taylor51,19,18–25,Female,pricevictor@outlook.com,1,0.0,Business,Advanced,1,0,2025-11-02,2025-11-02,Single-Course (1)
U02403,rivasamanda,18,18–25,Female,cclark@hotmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-08-14,2025-08-14,Single-Course (1)
U02404,nmoreno,28,26–35,Male,dylan47@hotmail.com,2,53.86,Finance,Beginner,1,1,2025-06-09,2025-06-22,Moderate (2-3)
U02405,brooksmichael,25,18–25,Female,kavila@yahoo.com,1,0.0,Web Development,Beginner,1,0,2025-06-29,2025-06-29,Single-Course (1)
U02406,stoutjames,23,18–25,Female,combsjeffrey@gmail.com,2,314.26,Design,Advanced,0,2,2025-02-11,2025-04-15,Moderate (2-3)
U02407,narroyo,27,26–35,Male,sandra79@outlook.com,2,0.0,Cybersecurity,Beginner,2,0,2025-05-13,2025-07-28,Moderate (2-3)
U02408,ynixon,34,26–35,Female,bbrown@hotmail.com,1,0.0,Machine Learning,Beginner,1,0,2025-05-15,2025-05-15,Single-Course (1)
U02409,catherine06,24,18–25,Female,rachelclark@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-09-23,2025-09-23,Single-Course (1)
U02410,vblackburn,18,18–25,Male,sandra06@yahoo.com,12,1444.1200000000001,Digital Marketing,Intermediate,7,5,2025-02-05,2025-12-24,Power Learner (8+)
U02411,swansonjose,31,26–35,Female,ybutler@yahoo.com,1,37.89,Web Development,Advanced,0,1,2025-08-16,2025-08-16,Single-Course (1)
U02412,kirbycharles,15,<18,Female,robin34@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-09-26,2025-09-26,Single-Course (1)
U02413,umata,25,18–25,Male,angela36@gmail.com,2,0.0,Finance,Intermediate,2,0,2025-03-08,2025-08-23,Moderate (2-3)
U02414,jessica21,21,18–25,Male,reneeperez@yahoo.com,3,472.28,Programming,Beginner,2,1,2025-06-22,2025-08-21,Moderate (2-3)
U02415,matthewchaney,33,26–35,Male,angela30@hotmail.com,11,1568.17,Artificial Intelligence,Beginner,4,7,2025-01-15,2025-11-17,Power Learner (8+)
U02416,jessica99,24,18–25,Female,allenrodriguez@yahoo.com,1,0.0,Design,Advanced,1,0,2025-08-04,2025-08-04,Single-Course (1)
U02417,leslienolan,34,26–35,Female,broth@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-09-23,2025-09-23,Single-Course (1)
U02418,carrollmartin,23,18–25,Male,randysanchez@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-05-27,2025-05-27,Single-Course (1)
U02419,ujones,17,<18,Female,wilsonmark@gmail.com,1,0.0,Data Science,Intermediate,1,0,2025-10-03,2025-10-03,Single-Course (1)
U02420,valdezbarbara,20,18–25,Female,canthony@gmail.com,1,0.0,Marketing,Intermediate,1,0,2025-05-19,2025-05-19,Single-Course (1)
U02421,brownsteven,15,<18,Female,hramos@hotmail.com,1,0.0,Finance,Intermediate,1,0,2025-04-17,2025-04-17,Single-Course (1)
U02422,bridgetrivera,21,18–25,Female,vanessawhitehead@hotmail.com,1,57.32,Web Development,Advanced,0,1,2025-11-14,2025-11-14,Single-Course (1)
U02423,bassemily,32,26–35,Female,nswanson@hotmail.com,2,445.67,Data Science,Beginner,0,2,2025-07-13,2025-10-10,Moderate (2-3)
U02424,chadcollins,31,26–35,Female,qbauer@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-07-23,2025-07-23,Single-Course (1)
U02425,brittany68,24,18–25,Female,woodsjordan@outlook.com,2,0.0,Artificial Intelligence,Beginner,2,0,2025-03-01,2025-10-26,Moderate (2-3)
U02426,lindamiller,19,18–25,Female,julie78@outlook.com,1,299.57,Data Science,Beginner,0,1,2025-09-17,2025-09-17,Single-Course (1)
U02427,vincent89,31,26–35,Female,lorihernandez@hotmail.com,15,893.0000000000001,Web Development,Beginner,9,6,2025-01-01,2025-08-09,Power Learner (8+)
U02428,buckandrea,30,26–35,Male,emmacarr@yahoo.com,2,548.22,Artificial Intelligence,Beginner,0,2,2025-03-10,2025-05-02,Moderate (2-3)
U02429,kylie71,30,26–35,Female,johnmorales@gmail.com,3,0.0,Programming,Beginner,3,0,2025-06-01,2025-10-28,Moderate (2-3)
U02430,brianhunter,29,26–35,Male,ramirezchristine@outlook.com,1,0.0,Web Development,Beginner,1,0,2025-08-19,2025-08-19,Single-Course (1)
U02431,jamesturner,16,<18,Male,phillipblack@yahoo.com,1,327.99,Project Management,Beginner,0,1,2025-04-10,2025-04-10,Single-Course (1)
U02432,gyoung,30,26–35,Female,bgonzalez@outlook.com,15,1593.46,Data Science,Beginner,9,6,2025-01-11,2025-12-09,Power Learner (8+)
U02433,snowjoseph,15,<18,Female,lisa03@yahoo.com,1,117.68,Data Science,Advanced,0,1,2025-04-17,2025-04-17,Single-Course (1)
U02434,mooremathew,31,26–35,Male,john15@yahoo.com,1,0.0,Programming,Beginner,1,0,2025-09-08,2025-09-08,Single-Course (1)
U02435,destiny40,17,<18,Male,veronica90@gmail.com,1,487.92,Business,Advanced,0,1,2025-10-18,2025-10-18,Single-Course (1)
U02436,janet40,16,<18,Male,brownpatty@outlook.com,3,445.67,Data Science,Beginner,1,2,2025-02-06,2025-08-16,Moderate (2-3)
U02437,trevortorres,15,<18,Male,jamie99@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-11-17,2025-11-17,Single-Course (1)
U02438,millersandra,28,26–35,Female,daniel65@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-11-17,2025-11-17,Single-Course (1)
U02439,stokestiffany,22,18–25,Female,longlisa@gmail.com,1,276.37,Design,Advanced,0,1,2025-08-18,2025-08-18,Single-Course (1)
U02440,foxleah,26,26–35,Female,clarkfrancisco@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-02-22,2025-02-22,Single-Course (1)
U02441,rebekahtate,33,26–35,Male,donaldmorton@hotmail.com,1,0.0,Digital Marketing,Beginner,1,0,2025-04-09,2025-04-09,Single-Course (1)
U02442,madisonmoore,23,18–25,Male,boothjames@hotmail.com,1,0.0,Finance,Intermediate,1,0,2025-11-25,2025-11-25,Single-Course (1)
U02443,jeremy50,22,18–25,Female,warnermichael@gmail.com,2,95.21000000000001,Web Development,Advanced,0,2,2025-05-14,2025-11-03,Moderate (2-3)
U02444,karen32,28,26–35,Female,donaldlucas@gmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-10-16,2025-10-16,Single-Course (1)
U02445,smithtyler,26,26–35,Female,jessica44@gmail.com,14,1507.12,Machine Learning,Intermediate,8,6,2025-02-19,2025-12-24,Power Learner (8+)
U02446,frankrobinson,29,26–35,Male,kristinyu@outlook.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-09-30,2025-12-07,Moderate (2-3)
U02447,johnsmith,31,26–35,Female,chelseagriffith@gmail.com,1,0.0,Design,Advanced,1,0,2025-04-06,2025-04-06,Single-Course (1)
U02448,bendertrevor,17,<18,Male,whiteryan@outlook.com,2,0.0,Design,Intermediate,2,0,2025-05-22,2025-09-16,Moderate (2-3)
U02449,sandraunderwood,32,26–35,Male,ymarquez@gmail.com,1,285.05,Business,Beginner,0,1,2025-06-27,2025-06-27,Single-Course (1)
U02450,kendrakirk,30,26–35,Female,michellewalker@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-01-25,2025-01-25,Single-Course (1)
U02451,vrivera,31,26–35,Male,katiespencer@hotmail.com,2,0.0,Marketing,Beginner,2,0,2025-08-02,2025-09-10,Moderate (2-3)
U02452,sarah62,23,18–25,Female,jacobgarner@yahoo.com,2,0.0,Design,Beginner,2,0,2025-06-02,2025-11-28,Moderate (2-3)
U02453,mharris,29,26–35,Female,zking@outlook.com,1,212.39,Digital Marketing,Advanced,0,1,2025-11-11,2025-11-11,Single-Course (1)
U02454,chelseabeck,28,26–35,Male,eallen@outlook.com,2,0.0,Business,Advanced,2,0,2025-05-29,2025-07-02,Moderate (2-3)
U02455,thompsonchristopher,34,26–35,Male,ronaldkaiser@outlook.com,1,0.0,Business,Advanced,1,0,2025-03-01,2025-03-01,Single-Course (1)
U02456,tristanwood,35,26–35,Male,jacobsonpeter@gmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-06-29,2025-06-29,Single-Course (1)
U02457,melindahill,31,26–35,Female,icervantes@gmail.com,1,0.0,Data Science,Intermediate,1,0,2025-04-06,2025-04-06,Single-Course (1)
U02458,ushelton,26,26–35,Female,bensontracey@yahoo.com,2,443.7,Business,Intermediate,0,2,2025-10-26,2025-12-16,Moderate (2-3)
U02459,ayersmartha,33,26–35,Male,sharonsilva@yahoo.com,12,625.46,Design,Beginner,9,3,2025-04-13,2025-12-24,Power Learner (8+)
U02460,reyesashley,21,18–25,Female,jasonsnyder@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-11-16,2025-11-16,Single-Course (1)
U02461,krystal97,15,<18,Female,beckerrussell@hotmail.com,2,0.0,Business,Advanced,2,0,2025-04-26,2025-06-23,Moderate (2-3)
U02462,martinezmegan,26,26–35,Male,omiller@yahoo.com,1,327.99,Project Management,Beginner,0,1,2025-03-05,2025-03-05,Single-Course (1)
U02463,trujillocory,29,26–35,Male,kristincisneros@yahoo.com,1,0.0,Project Management,Beginner,1,0,2025-08-18,2025-08-18,Single-Course (1)
U02464,wendy76,21,18–25,Female,timothyreilly@outlook.com,1,0.0,Programming,Beginner,1,0,2025-08-14,2025-08-14,Single-Course (1)
U02465,umccormick,27,26–35,Male,danielkelly@hotmail.com,2,0.0,Design,Beginner,2,0,2025-06-12,2025-12-14,Moderate (2-3)
U02466,paul83,23,18–25,Male,morrisshelby@outlook.com,4,365.96000000000004,Artificial Intelligence,Intermediate,2,2,2025-02-12,2025-07-17,Active (4-7)
U02467,careyroger,19,18–25,Male,justinchen@hotmail.com,1,0.0,Digital Marketing,Beginner,1,0,2025-06-21,2025-06-21,Single-Course (1)
U02468,morriscrystal,29,26–35,Female,odombrian@gmail.com,3,0.0,Data Science,Intermediate,3,0,2025-02-04,2025-07-05,Moderate (2-3)
U02469,tiffany70,21,18–25,Male,jonespaul@gmail.com,2,0.0,Programming,Beginner,2,0,2025-05-29,2025-12-11,Moderate (2-3)
U02470,jillhaynes,34,26–35,Male,josephwalker@outlook.com,13,734.3199999999999,Design,Beginner,9,4,2025-01-26,2025-12-16,Power Learner (8+)
U02471,kelly63,16,<18,Female,jose38@outlook.com,1,326.02,Business,Intermediate,0,1,2025-01-03,2025-01-03,Single-Course (1)
U02472,tina16,17,<18,Male,forbeskatie@yahoo.com,1,0.0,Finance,Beginner,1,0,2025-01-04,2025-01-04,Single-Course (1)
U02473,angela83,31,26–35,Female,scardenas@outlook.com,1,0.0,Cybersecurity,Beginner,1,0,2025-09-13,2025-09-13,Single-Course (1)
U02474,prodriguez,27,26–35,Male,phicks@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-05-23,2025-05-23,Single-Course (1)
U02475,wilsoncynthia,35,26–35,Male,zchavez@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-06-25,2025-06-25,Single-Course (1)
U02476,wfigueroa,34,26–35,Female,reyeskaylee@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-08-29,2025-08-29,Single-Course (1)
U02477,ryanrobin,17,<18,Male,dunnangelica@gmail.com,1,342.61,Project Management,Intermediate,0,1,2025-10-17,2025-10-17,Single-Course (1)
U02478,ryan22,30,26–35,Male,carrillodawn@outlook.com,2,490.9,Artificial Intelligence,Beginner,1,1,2025-02-17,2025-07-03,Moderate (2-3)
U02479,scottadams,19,18–25,Female,matakimberly@gmail.com,4,285.05,Business,Beginner,3,1,2025-01-04,2025-10-15,Active (4-7)
U02480,walshjerry,35,26–35,Male,bill47@yahoo.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-09-26,2025-09-26,Single-Course (1)
U02481,steven03,29,26–35,Male,teresa68@gmail.com,1,0.0,Marketing,Advanced,1,0,2025-05-10,2025-05-10,Single-Course (1)
U02482,jenniferharris,35,26–35,Male,amyperez@hotmail.com,2,0.0,Artificial Intelligence,Beginner,2,0,2025-01-07,2025-11-11,Moderate (2-3)
U02483,nicole09,25,18–25,Male,ahuang@hotmail.com,1,0.0,Cybersecurity,Beginner,1,0,2025-10-09,2025-10-09,Single-Course (1)
U02484,newmanangela,25,18–25,Female,sarahburnett@gmail.com,4,285.05,Business,Beginner,3,1,2025-01-21,2025-07-16,Active (4-7)
U02485,christopherstevenson,22,18–25,Male,cnavarro@hotmail.com,14,621.35,Marketing,Advanced,10,4,2025-03-20,2025-12-26,Power Learner (8+)
U02486,browntonya,29,26–35,Male,susan38@outlook.com,2,177.34,Digital Marketing,Intermediate,1,1,2025-01-30,2025-12-02,Moderate (2-3)
U02487,glivingston,23,18–25,Male,brittany60@hotmail.com,1,0.0,Marketing,Advanced,1,0,2025-01-25,2025-01-25,Single-Course (1)
U02488,daniellealexander,27,26–35,Female,mcclurejames@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-05-05,2025-05-05,Single-Course (1)
U02489,thompsonanne,18,18–25,Male,zwright@gmail.com,1,0.0,Data Science,Beginner,1,0,2025-08-14,2025-08-14,Single-Course (1)
U02490,xmoore,24,18–25,Female,richardbrown@yahoo.com,13,0.78,Data Science,Beginner,12,1,2025-01-06,2025-12-27,Power Learner (8+)
U02491,jameschristensen,17,<18,Female,leekathleen@gmail.com,1,0.0,Finance,Beginner,1,0,2025-12-14,2025-12-14,Single-Course (1)
U02492,courtneytyler,19,18–25,Male,brandynorris@hotmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-05-16,2025-05-16,Single-Course (1)
U02493,heatherwebster,22,18–25,Female,riverastanley@outlook.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-10-18,2025-10-18,Single-Course (1)
U02494,cory11,32,26–35,Male,othomas@yahoo.com,1,0.0,Machine Learning,Intermediate,1,0,2025-09-21,2025-09-21,Single-Course (1)
U02495,bdavis,28,26–35,Male,natalie97@gmail.com,2,89.59,Artificial Intelligence,Beginner,1,1,2025-01-27,2025-06-26,Moderate (2-3)
U02496,luke25,33,26–35,Female,raven54@gmail.com,1,0.0,Design,Advanced,1,0,2025-06-28,2025-06-28,Single-Course (1)
U02497,margaret73,26,26–35,Female,rushshawn@outlook.com,2,0.0,Cybersecurity,Beginner,2,0,2025-12-02,2025-12-28,Moderate (2-3)
U02498,dylan64,20,18–25,Female,qcollins@hotmail.com,1,0.0,Programming,Beginner,1,0,2025-09-05,2025-09-05,Single-Course (1)
U02499,farrellkeith,28,26–35,Male,mcclaindana@yahoo.com,1,0.0,Web Development,Advanced,1,0,2025-08-13,2025-08-13,Single-Course (1)
U02500,brett07,29,26–35,Male,stephaniejohnson@hotmail.com,1,0.0,Marketing,Intermediate,1,0,2025-10-04,2025-10-04,Single-Course (1)
U02501,ggrant,16,<18,Female,brent60@outlook.com,1,0.0,Project Management,Intermediate,1,0,2025-06-28,2025-06-28,Single-Course (1)
U02502,marie50,16,<18,Female,dianeowen@yahoo.com,1,0.0,Business,Advanced,1,0,2025-03-17,2025-03-17,Single-Course (1)
U02503,nholt,16,<18,Female,robert11@gmail.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-06-08,2025-08-11,Moderate (2-3)
U02504,omoon,34,26–35,Female,gbaldwin@yahoo.com,4,326.02,Business,Advanced,3,1,2025-01-07,2025-11-09,Active (4-7)
U02505,kristieharris,35,26–35,Female,lisa70@hotmail.com,1,248.1,Artificial Intelligence,Beginner,0,1,2025-11-29,2025-11-29,Single-Course (1)
U02506,jasongriffin,16,<18,Female,hendersonmichael@gmail.com,1,285.05,Business,Beginner,0,1,2025-02-08,2025-02-08,Single-Course (1)
U02507,millerlindsay,32,26–35,Female,rossseth@gmail.com,1,0.0,Cybersecurity,Advanced,1,0,2025-08-15,2025-08-15,Single-Course (1)
U02508,athomas,32,26–35,Male,rbailey@yahoo.com,1,0.0,Design,Beginner,1,0,2025-01-01,2025-01-01,Single-Course (1)
U02509,robert07,24,18–25,Male,greencheryl@hotmail.com,3,0.78,Business,Advanced,2,1,2025-07-06,2025-12-19,Moderate (2-3)
U02510,pamela57,23,18–25,Male,bernardmorgan@hotmail.com,2,0.0,Programming,Beginner,2,0,2025-11-28,2025-12-11,Moderate (2-3)
U02511,vasquezmichael,30,26–35,Female,abates@hotmail.com,1,0.0,Programming,Intermediate,1,0,2025-07-02,2025-07-02,Single-Course (1)
U02512,qruiz,15,<18,Female,klineelizabeth@yahoo.com,14,934.95,Project Management,Intermediate,11,3,2025-01-15,2025-12-12,Power Learner (8+)
U02513,thompsonmegan,23,18–25,Male,iferguson@yahoo.com,1,472.28,Programming,Beginner,0,1,2025-01-06,2025-01-06,Single-Course (1)
U02514,brendan22,17,<18,Male,william83@yahoo.com,2,0.0,Artificial Intelligence,Beginner,2,0,2025-05-07,2025-09-01,Moderate (2-3)
U02515,nicole11,15,<18,Male,theresawilliams@gmail.com,11,996.46,Cybersecurity,Beginner,5,6,2025-02-04,2025-11-30,Power Learner (8+)
U02516,gpatrick,32,26–35,Male,rbarnes@yahoo.com,1,0.0,Marketing,Advanced,1,0,2025-07-06,2025-07-06,Single-Course (1)
U02517,brenda54,30,26–35,Female,kevinhill@yahoo.com,2,464.39,Data Science,Advanced,0,2,2025-04-07,2025-06-25,Moderate (2-3)
U02518,jgonzales,19,18–25,Female,tranrodney@outlook.com,1,0.0,Programming,Intermediate,1,0,2025-06-16,2025-06-16,Single-Course (1)
U02519,christina77,29,26–35,Male,vpeters@hotmail.com,2,89.59,Artificial Intelligence,Beginner,1,1,2025-09-20,2025-09-21,Moderate (2-3)
U02520,stephanie87,29,26–35,Male,racheljohnson@yahoo.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-03-17,2025-03-17,Single-Course (1)
U02521,virginiamckee,25,18–25,Male,danielvasquez@hotmail.com,4,89.59,Artificial Intelligence,Intermediate,3,1,2025-03-30,2025-11-13,Active (4-7)
U02522,lrobles,21,18–25,Female,kevinwilson@outlook.com,1,117.68,Data Science,Advanced,0,1,2025-12-04,2025-12-04,Single-Course (1)
U02523,brookscarrie,31,26–35,Male,paulcarey@outlook.com,1,0.0,Finance,Advanced,1,0,2025-10-18,2025-10-18,Single-Course (1)
U02524,gloriarollins,32,26–35,Male,camposmaria@gmail.com,1,0.0,Digital Marketing,Intermediate,1,0,2025-01-02,2025-01-02,Single-Course (1)
U02525,thomasjulie,25,18–25,Male,johnsonjared@outlook.com,1,0.0,Machine Learning,Beginner,1,0,2025-08-28,2025-08-28,Single-Course (1)
U02526,maria48,30,26–35,Female,floydchad@gmail.com,2,461.65000000000003,Finance,Intermediate,0,2,2025-09-08,2025-10-23,Moderate (2-3)
U02527,coleroy,32,26–35,Female,stacyhill@yahoo.com,1,0.0,Project Management,Beginner,1,0,2025-07-08,2025-07-08,Single-Course (1)
U02528,robert60,35,26–35,Male,aaronbishop@outlook.com,1,0.0,Finance,Beginner,1,0,2025-09-05,2025-09-05,Single-Course (1)
U02529,dunnamy,17,<18,Female,carpentercourtney@outlook.com,3,299.57,Data Science,Beginner,2,1,2025-03-04,2025-06-09,Moderate (2-3)
U02530,jblanchard,21,18–25,Male,dana90@outlook.com,1,472.28,Programming,Beginner,0,1,2025-04-27,2025-04-27,Single-Course (1)
U02531,mikemcmahon,22,18–25,Female,kayla45@hotmail.com,4,0.0,Machine Learning,Intermediate,4,0,2025-01-15,2025-11-18,Active (4-7)
U02532,haley17,26,26–35,Male,adam37@outlook.com,1,0.0,Data Science,Intermediate,1,0,2025-02-13,2025-02-13,Single-Course (1)
U02533,alan48,18,18–25,Female,patrick75@hotmail.com,1,0.0,Programming,Intermediate,1,0,2025-04-23,2025-04-23,Single-Course (1)
U02534,toddthomas,25,18–25,Female,brandon22@gmail.com,2,0.0,Design,Beginner,2,0,2025-02-26,2025-12-28,Moderate (2-3)
U02535,scottwallace,26,26–35,Female,crystalwood@yahoo.com,2,327.99,Machine Learning,Beginner,1,1,2025-03-01,2025-07-30,Moderate (2-3)
U02536,mark89,16,<18,Male,jennifer15@gmail.com,2,0.0,Web Development,Beginner,2,0,2025-09-23,2025-10-06,Moderate (2-3)
U02537,patriciaherrera,31,26–35,Female,randerson@yahoo.com,12,1763.0500000000002,Artificial Intelligence,Beginner,6,6,2025-02-08,2025-09-25,Power Learner (8+)
U02538,ogregory,18,18–25,Male,meyerhenry@hotmail.com,1,0.0,Cybersecurity,Intermediate,1,0,2025-06-19,2025-06-19,Single-Course (1)
U02539,echristian,20,18–25,Female,ryan43@outlook.com,2,394.26,Cybersecurity,Beginner,1,1,2025-04-05,2025-12-30,Moderate (2-3)
U02540,dphillips,33,26–35,Female,amy41@gmail.com,15,1028.3,Artificial Intelligence,Beginner,10,5,2025-01-07,2025-12-16,Power Learner (8+)
U02541,rubiomichelle,18,18–25,Female,probinson@yahoo.com,13,1775.24,Artificial Intelligence,Beginner,7,6,2025-01-30,2025-12-27,Power Learner (8+)
U02542,zholloway,35,26–35,Female,castanedaryan@outlook.com,13,815.93,Machine Learning,Advanced,8,5,2025-01-16,2025-12-04,Power Learner (8+)
U02543,rayduncan,28,26–35,Male,dianamendoza@outlook.com,1,0.0,Artificial Intelligence,Beginner,1,0,2025-08-22,2025-08-22,Single-Course (1)
U02544,omarhill,29,26–35,Male,laura10@outlook.com,1,490.9,Artificial Intelligence,Beginner,0,1,2025-11-21,2025-11-21,Single-Course (1)
U02545,dianewebster,16,<18,Female,urosales@outlook.com,2,0.0,Cybersecurity,Intermediate,2,0,2025-01-07,2025-05-08,Moderate (2-3)
