TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,Age,Gender,Email,AgeGroup,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TransactionYear,TransactionMonth,TransactionMonthName,TransactionQuarter,DayOfWeek,UserEnrollmentCount,LearnerActivityTier,IsFreeCourse
TT08105,U02832,CR00008,2025-09-24,0.0,Credit Card,TC00042,charlesdouglas,31,Male,nbrooks@hotmail.com,26–35,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,2025,9,Sep 2025,Q3 2025,Wednesday,11,Power Learner (8+),True
TT08106,U02843,CR00035,2025-04-25,0.0,Bank Transfer,TC00040,juliafritz,26,Male,perryjuan@outlook.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,4,Apr 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT08107,U02844,CR00012,2025-11-17,487.92,PayPal,TC00042,marc84,21,Female,wwilkins@hotmail.com,18–25,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,11,Nov 2025,Q4 2025,Monday,12,Power Learner (8+),False
TT08108,U02850,CR00023,2025-11-09,0.0,Credit Card,TC00040,umorales,25,Female,dgilbert@outlook.com,18–25,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,11,Nov 2025,Q4 2025,Sunday,13,Power Learner (8+),True
TT08109,U02874,CR00011,2025-09-25,326.02,Credit Card,TC00040,utucker,32,Male,alexander29@hotmail.com,26–35,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,2025,9,Sep 2025,Q3 2025,Thursday,11,Power Learner (8+),False
TT08110,U02883,CR00040,2025-02-26,327.99,PayPal,TC00042,karenshaffer,16,Female,diana66@hotmail.com,<18,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,2025,2,Feb 2025,Q1 2025,Wednesday,12,Power Learner (8+),False
TT08111,U02909,CR00012,2025-08-26,487.92,Bank Transfer,TC00040,spowell,19,Female,moorejessica@gmail.com,18–25,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,8,Aug 2025,Q3 2025,Tuesday,14,Power Learner (8+),False
TT08112,U02915,CR00020,2025-01-26,0.0,PayPal,TC00040,kimcurtis,33,Female,michaeltravis@outlook.com,26–35,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,1,Jan 2025,Q1 2025,Sunday,14,Power Learner (8+),True
TT08113,U02916,CR00036,2025-08-09,0.0,Credit Card,TC00040,shortscott,20,Male,michelleelliott@gmail.com,18–25,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,8,Aug 2025,Q3 2025,Saturday,15,Power Learner (8+),True
TT08114,U02927,CR00024,2025-06-25,117.68,PayPal,TC00042,shawfrancis,20,Male,pfernandez@yahoo.com,18–25,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,2025,6,Jun 2025,Q2 2025,Wednesday,15,Power Learner (8+),False
TT08115,U02931,CR00022,2025-11-02,0.0,PayPal,TC00040,gutierreznicholas,28,Female,michaelgriffin@gmail.com,26–35,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,2025,11,Nov 2025,Q4 2025,Sunday,15,Power Learner (8+),True
TT08116,U02937,CR00059,2025-05-06,0.0,Credit Card,TC00042,tylerbrown,23,Male,cynthia58@outlook.com,18–25,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,2025,5,May 2025,Q2 2025,Tuesday,13,Power Learner (8+),True
TT08117,U02941,CR00055,2025-08-17,57.32,Credit Card,TC00042,herreradanielle,22,Male,gibsonelizabeth@gmail.com,18–25,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,8,Aug 2025,Q3 2025,Sunday,12,Power Learner (8+),False
TT08118,U02947,CR00055,2025-04-24,57.32,Bank Transfer,TC00042,perezbrittany,18,Female,robin71@yahoo.com,18–25,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,4,Apr 2025,Q2 2025,Thursday,11,Power Learner (8+),False
TT08119,U02958,CR00012,2025-12-17,487.92,Bank Transfer,TC00040,pcross,33,Male,michelle70@gmail.com,26–35,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,12,Dec 2025,Q4 2025,Wednesday,12,Power Learner (8+),False
TT08120,U02969,CR00015,2025-01-03,285.05,PayPal,TC00042,bellangelica,18,Female,sara69@outlook.com,18–25,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,2025,1,Jan 2025,Q1 2025,Friday,13,Power Learner (8+),False
TT08121,U02971,CR00014,2025-01-11,0.0,PayPal,TC00042,robertseddie,20,Female,macdonaldkim@hotmail.com,18–25,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,1,Jan 2025,Q1 2025,Saturday,13,Power Learner (8+),True
TT08122,U02974,CR00036,2025-06-06,0.0,PayPal,TC00040,barnettkaitlyn,31,Female,kerritaylor@yahoo.com,26–35,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,6,Jun 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT08123,U02976,CR00014,2025-01-06,0.0,PayPal,TC00040,christopherellis,28,Female,bartonbruce@outlook.com,26–35,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,1,Jan 2025,Q1 2025,Monday,16,Power Learner (8+),True
TT08124,U02980,CR00015,2025-12-07,285.05,PayPal,TC00040,yodonnell,27,Male,richard69@hotmail.com,26–35,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,2025,12,Dec 2025,Q4 2025,Sunday,12,Power Learner (8+),False
TT08125,U02981,CR00004,2025-05-03,0.0,Bank Transfer,TC00040,usloan,23,Male,fsmith@yahoo.com,18–25,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,5,May 2025,Q2 2025,Saturday,14,Power Learner (8+),True
TT08126,U02984,CR00054,2025-05-22,0.0,PayPal,TC00042,coleandrew,35,Female,carlos93@gmail.com,26–35,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,2025,5,May 2025,Q2 2025,Thursday,14,Power Learner (8+),True
TT08127,U02994,CR00008,2025-06-16,0.0,PayPal,TC00042,rhodesjames,31,Female,michael02@outlook.com,26–35,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,2025,6,Jun 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT08128,U00003,CR00051,2025-03-20,37.89,Bank Transfer,TC00040,morrisonamanda,33,Female,ganderson@yahoo.com,26–35,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,3,Mar 2025,Q1 2025,Thursday,11,Power Learner (8+),False
TT08129,U00004,CR00056,2025-11-23,212.39,Credit Card,TC00040,fthornton,23,Female,christensencatherine@outlook.com,18–25,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,11,Nov 2025,Q4 2025,Sunday,13,Power Learner (8+),False
TT08130,U00013,CR00026,2025-06-13,0.0,Credit Card,TC00042,cherrykathleen,33,Female,michelewatkins@outlook.com,26–35,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,2025,6,Jun 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT08131,U00015,CR00034,2025-11-20,394.26,Bank Transfer,TC00040,tbaker,27,Female,kelly33@yahoo.com,26–35,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,2025,11,Nov 2025,Q4 2025,Thursday,14,Power Learner (8+),False
TT08132,U00018,CR00043,2025-10-29,0.0,PayPal,TC00040,nicole97,24,Female,aprilharrell@hotmail.com,18–25,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,10,Oct 2025,Q4 2025,Wednesday,16,Power Learner (8+),True
TT08133,U00028,CR00001,2025-06-11,472.28,Credit Card,TC00042,zgomez,30,Female,rwhitaker@outlook.com,26–35,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,2025,6,Jun 2025,Q2 2025,Wednesday,12,Power Learner (8+),False
TT08134,U00045,CR00056,2025-12-06,212.39,Credit Card,TC00040,rodneystevens,23,Female,mitchellwilliam@yahoo.com,18–25,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,12,Dec 2025,Q4 2025,Saturday,14,Power Learner (8+),False
TT08135,U00048,CR00003,2025-08-25,0.0,Bank Transfer,TC00040,willie71,19,Male,zgarza@hotmail.com,18–25,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,8,Aug 2025,Q3 2025,Monday,13,Power Learner (8+),True
TT08136,U00055,CR00037,2025-02-18,0.0,Bank Transfer,TC00040,hallandrea,31,Female,michelle73@gmail.com,26–35,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,2,Feb 2025,Q1 2025,Tuesday,16,Power Learner (8+),True
TT08137,U00071,CR00002,2025-06-09,0.0,PayPal,TC00042,kevin94,30,Female,gonzalezchristine@hotmail.com,26–35,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,6,Jun 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT08138,U00083,CR00033,2025-06-08,0.0,Bank Transfer,TC00040,james92,16,Male,kconrad@gmail.com,<18,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,2025,6,Jun 2025,Q2 2025,Sunday,15,Power Learner (8+),True
TT08139,U00085,CR00041,2025-04-11,53.86,Credit Card,TC00040,scottluna,22,Female,adam86@yahoo.com,18–25,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,4,Apr 2025,Q2 2025,Friday,13,Power Learner (8+),False
TT08140,U00109,CR00003,2025-11-19,0.0,Credit Card,TC00040,amyschmidt,15,Female,alicia06@yahoo.com,<18,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,11,Nov 2025,Q4 2025,Wednesday,14,Power Learner (8+),True
TT08141,U00112,CR00021,2025-07-15,0.0,Credit Card,TC00040,williamswilliam,34,Female,qmiller@yahoo.com,26–35,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,2025,7,Jul 2025,Q3 2025,Tuesday,14,Power Learner (8+),True
TT08142,U00117,CR00025,2025-05-16,299.57,PayPal,TC00042,kristin26,19,Female,megan10@gmail.com,18–25,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,5,May 2025,Q2 2025,Friday,13,Power Learner (8+),False
TT08143,U00128,CR00012,2025-06-09,487.92,PayPal,TC00040,misty15,35,Female,thomasharris@yahoo.com,26–35,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,2025,6,Jun 2025,Q2 2025,Monday,13,Power Learner (8+),False
TT08144,U00133,CR00018,2025-08-20,0.0,Credit Card,TC00042,mccarthyscott,21,Male,raymondthomas@gmail.com,18–25,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,2025,8,Aug 2025,Q3 2025,Wednesday,14,Power Learner (8+),True
TT08145,U00134,CR00041,2025-06-13,53.86,Bank Transfer,TC00040,syoung,26,Female,kroy@gmail.com,26–35,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,2025,6,Jun 2025,Q2 2025,Friday,14,Power Learner (8+),False
TT08146,U00144,CR00058,2025-10-06,0.0,Bank Transfer,TC00042,rodgerspaul,24,Female,amy66@hotmail.com,18–25,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,10,Oct 2025,Q4 2025,Monday,13,Power Learner (8+),True
TT08147,U00147,CR00006,2025-09-14,276.37,Credit Card,TC00040,patricklaura,30,Male,barbarapatterson@yahoo.com,26–35,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,2025,9,Sep 2025,Q3 2025,Sunday,12,Power Learner (8+),False
TT08148,U00149,CR00027,2025-07-27,0.0,PayPal,TC00042,jacksonanthony,17,Female,yspencer@gmail.com,<18,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,2025,7,Jul 2025,Q3 2025,Sunday,10,Power Learner (8+),True
TT08149,U00152,CR00058,2025-04-24,0.0,Credit Card,TC00040,hhill,19,Female,keith03@outlook.com,18–25,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,4,Apr 2025,Q2 2025,Thursday,12,Power Learner (8+),True
TT08150,U00166,CR00042,2025-11-01,0.0,Credit Card,TC00042,campbellkelsey,33,Male,hinesjoshua@gmail.com,26–35,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,2025,11,Nov 2025,Q4 2025,Saturday,15,Power Learner (8+),True
TT08151,U00169,CR00023,2025-07-20,0.0,Bank Transfer,TC00042,vasquezjohn,24,Male,youngmaurice@yahoo.com,18–25,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,7,Jul 2025,Q3 2025,Sunday,13,Power Learner (8+),True
TT08152,U00173,CR00034,2025-07-08,394.26,Credit Card,TC00040,fernando38,31,Male,patriciagarcia@gmail.com,26–35,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,2025,7,Jul 2025,Q3 2025,Tuesday,14,Power Learner (8+),False
TT08153,U00177,CR00046,2025-11-11,248.1,Bank Transfer,TC00042,torreschristine,29,Female,adriana95@yahoo.com,26–35,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,2025,11,Nov 2025,Q4 2025,Tuesday,14,Power Learner (8+),False
TT08154,U00178,CR00044,2025-05-01,119.04,PayPal,TC00040,gonzaleslisa,20,Male,robertspencer@outlook.com,18–25,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,5,May 2025,Q2 2025,Thursday,14,Power Learner (8+),False
TT08155,U00191,CR00035,2025-08-30,0.0,Credit Card,TC00040,foleypaul,34,Male,jeremycole@gmail.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,8,Aug 2025,Q3 2025,Saturday,12,Power Learner (8+),True
TT08156,U00198,CR00004,2025-03-07,0.0,Bank Transfer,TC00042,brian71,30,Female,lewismargaret@hotmail.com,26–35,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,2025,3,Mar 2025,Q1 2025,Friday,12,Power Learner (8+),True
TT08157,U00208,CR00058,2025-10-14,0.0,PayPal,TC00042,kingrobin,18,Female,jamesholt@yahoo.com,18–25,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,10,Oct 2025,Q4 2025,Tuesday,15,Power Learner (8+),True
TT08158,U00216,CR00014,2025-03-19,0.0,PayPal,TC00040,taylorelizabeth,23,Male,peckamy@outlook.com,18–25,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,2025,3,Mar 2025,Q1 2025,Wednesday,16,Power Learner (8+),True
TT08159,U00220,CR00002,2025-02-02,0.0,Bank Transfer,TC00042,laura88,20,Male,dlewis@hotmail.com,18–25,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,2,Feb 2025,Q1 2025,Sunday,15,Power Learner (8+),True
TT08160,U00238,CR00027,2025-04-26,0.0,Credit Card,TC00042,joshuaescobar,24,Female,isaiahwest@outlook.com,18–25,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,2025,4,Apr 2025,Q2 2025,Saturday,15,Power Learner (8+),True
TT08161,U00251,CR00050,2025-05-15,490.9,PayPal,TC00042,summersjamie,28,Female,daniel37@outlook.com,26–35,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,2025,5,May 2025,Q2 2025,Thursday,13,Power Learner (8+),False
TT08162,U00260,CR00007,2025-07-04,0.0,Credit Card,TC00040,heather26,35,Male,denisesmith@yahoo.com,26–35,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,7,Jul 2025,Q3 2025,Friday,15,Power Learner (8+),True
TT08163,U00265,CR00052,2025-06-11,0.0,PayPal,TC00040,william96,15,Male,kristenmaxwell@hotmail.com,<18,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,2025,6,Jun 2025,Q2 2025,Wednesday,14,Power Learner (8+),True
TT08164,U00272,CR00057,2025-09-28,177.34,Bank Transfer,TC00040,wvasquez,25,Male,ashley40@yahoo.com,18–25,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,2025,9,Sep 2025,Q3 2025,Sunday,13,Power Learner (8+),False
TT08165,U00292,CR00035,2025-10-29,0.0,PayPal,TC00040,andrewbrown,33,Male,natalie44@gmail.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,10,Oct 2025,Q4 2025,Wednesday,12,Power Learner (8+),True
TT08166,U00293,CR00051,2025-01-23,37.89,PayPal,TC00040,brian93,25,Female,reyesangela@gmail.com,18–25,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,2025,1,Jan 2025,Q1 2025,Thursday,13,Power Learner (8+),False
TT08167,U00298,CR00036,2025-09-22,0.0,PayPal,TC00040,steven02,32,Male,torresjoseph@outlook.com,26–35,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,9,Sep 2025,Q3 2025,Monday,14,Power Learner (8+),True
TT08168,U00301,CR00050,2025-12-16,490.9,Bank Transfer,TC00042,shale,26,Male,zprice@gmail.com,26–35,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,2025,12,Dec 2025,Q4 2025,Tuesday,14,Power Learner (8+),False
TT08169,U00303,CR00003,2025-09-07,0.0,Bank Transfer,TC00040,fcollins,35,Male,benjamin32@yahoo.com,26–35,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,2025,9,Sep 2025,Q3 2025,Sunday,14,Power Learner (8+),True
TT08170,U00315,CR00025,2025-10-03,299.57,PayPal,TC00040,stephanie14,31,Female,desireereese@gmail.com,26–35,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,10,Oct 2025,Q4 2025,Friday,12,Power Learner (8+),False
TT08171,U00321,CR00039,2025-12-23,346.71,PayPal,TC00040,mhammond,28,Male,tsosa@gmail.com,26–35,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,2025,12,Dec 2025,Q4 2025,Tuesday,14,Power Learner (8+),False
TT08172,U00322,CR00049,2025-12-08,415.51,Credit Card,TC00040,idillon,23,Male,wmoore@gmail.com,18–25,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,2025,12,Dec 2025,Q4 2025,Monday,14,Power Learner (8+),False
TT08173,U00323,CR00032,2025-04-16,0.0,Bank Transfer,TC00040,irichard,21,Female,robertsrobyn@yahoo.com,18–25,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,2025,4,Apr 2025,Q2 2025,Wednesday,15,Power Learner (8+),True
TT08174,U00328,CR00005,2025-03-21,0.0,PayPal,TC00040,glennmoore,29,Female,kathygrimes@yahoo.com,26–35,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,2025,3,Mar 2025,Q1 2025,Friday,15,Power Learner (8+),True
TT08175,U00329,CR00002,2025-08-02,0.0,PayPal,TC00042,ellisangela,20,Female,piercefrederick@gmail.com,18–25,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,2025,8,Aug 2025,Q3 2025,Saturday,12,Power Learner (8+),True
TT08176,U00330,CR00030,2025-04-21,0.0,PayPal,TC00042,jsherman,15,Female,paulirwin@hotmail.com,<18,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,2025,4,Apr 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT08177,U00334,CR00029,2025-06-18,0.0,Credit Card,TC00042,dianasanchez,24,Female,dmccarthy@hotmail.com,18–25,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,6,Jun 2025,Q2 2025,Wednesday,13,Power Learner (8+),True
TT08178,U00338,CR00007,2025-12-22,0.0,Credit Card,TC00040,brianlee,23,Female,villegasbrandon@yahoo.com,18–25,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,12,Dec 2025,Q4 2025,Monday,14,Power Learner (8+),True
TT08179,U00339,CR00007,2025-11-14,0.0,Credit Card,TC00042,emmaallen,29,Male,sbeard@gmail.com,26–35,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,2025,11,Nov 2025,Q4 2025,Friday,16,Power Learner (8+),True
TT08180,U00340,CR00023,2025-04-28,0.0,Credit Card,TC00040,george01,30,Male,hillamber@yahoo.com,26–35,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,4,Apr 2025,Q2 2025,Monday,14,Power Learner (8+),True
TT08181,U00345,CR00016,2025-03-21,0.0,PayPal,TC00040,whiteheadjessica,16,Male,carolanderson@outlook.com,<18,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,2025,3,Mar 2025,Q1 2025,Friday,15,Power Learner (8+),True
TT08182,U00351,CR00044,2025-07-02,119.04,Credit Card,TC00042,carlsonjason,18,Female,juan61@gmail.com,18–25,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,2025,7,Jul 2025,Q3 2025,Wednesday,13,Power Learner (8+),False
TT08183,U00352,CR00043,2025-12-13,0.0,Credit Card,TC00042,danderson,28,Male,michael93@yahoo.com,26–35,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,2025,12,Dec 2025,Q4 2025,Saturday,15,Power Learner (8+),True
TT08184,U00353,CR00023,2025-08-22,0.0,Bank Transfer,TC00040,webbcharles,34,Female,jeffrey93@hotmail.com,26–35,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,2025,8,Aug 2025,Q3 2025,Friday,14,Power Learner (8+),True
TT08185,U00356,CR00010,2025-09-29,0.0,Credit Card,TC00040,donaldjacobs,21,Female,lhull@yahoo.com,18–25,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,2025,9,Sep 2025,Q3 2025,Monday,15,Power Learner (8+),True
TT08186,U00357,CR00025,2025-02-10,299.57,Credit Card,TC00042,ychavez,15,Female,gjohnson@yahoo.com,<18,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,2,Feb 2025,Q1 2025,Monday,15,Power Learner (8+),False
TT08187,U00362,CR00055,2025-06-27,57.32,Bank Transfer,TC00042,eugene97,16,Male,felicia89@gmail.com,<18,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,2025,6,Jun 2025,Q2 2025,Friday,13,Power Learner (8+),False
TT08188,U00365,CR00017,2025-10-28,0.0,Credit Card,TC00040,bfox,30,Female,hchapman@outlook.com,26–35,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,2025,10,Oct 2025,Q4 2025,Tuesday,13,Power Learner (8+),True
TT08189,U00379,CR00060,2025-02-06,0.0,Bank Transfer,TC00042,garciajohn,20,Male,sharonmejia@yahoo.com,18–25,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,2025,2,Feb 2025,Q1 2025,Thursday,14,Power Learner (8+),True
TT08190,U00383,CR00025,2025-04-07,299.57,Credit Card,TC00040,michael40,29,Female,kaitlynanderson@hotmail.com,26–35,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,2025,4,Apr 2025,Q2 2025,Monday,15,Power Learner (8+),False
TT08191,U00394,CR00022,2025-03-07,0.0,Credit Card,TC00042,dianaeverett,30,Female,ubutler@yahoo.com,26–35,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,2025,3,Mar 2025,Q1 2025,Friday,11,Power Learner (8+),True
TT08192,U00406,CR00058,2025-06-26,0.0,PayPal,TC00040,miranda71,33,Male,markguerrero@gmail.com,26–35,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,2025,6,Jun 2025,Q2 2025,Thursday,15,Power Learner (8+),True
TT08193,U00407,CR00031,2025-10-10,0.0,Bank Transfer,TC00040,zlopez,23,Male,martinezchristopher@outlook.com,18–25,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,2025,10,Oct 2025,Q4 2025,Friday,15,Power Learner (8+),True
TT08194,U00411,CR00020,2025-04-08,0.0,Bank Transfer,TC00042,robert66,17,Female,alexandra14@yahoo.com,<18,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,2025,4,Apr 2025,Q2 2025,Tuesday,12,Power Learner (8+),True
TT08195,U00415,CR00028,2025-07-10,0.78,Bank Transfer,TC00042,lisaponce,31,Female,dustin99@yahoo.com,26–35,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,2025,7,Jul 2025,Q3 2025,Thursday,13,Power Learner (8+),False
TT08196,U00423,CR00037,2025-09-08,0.0,PayPal,TC00040,reginaberg,27,Female,bradgalloway@hotmail.com,26–35,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,9,Sep 2025,Q3 2025,Monday,12,Power Learner (8+),True
TT08197,U00424,CR00050,2025-09-22,490.9,Bank Transfer,TC00042,kristi64,35,Male,fbarnett@yahoo.com,26–35,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,2025,9,Sep 2025,Q3 2025,Monday,11,Power Learner (8+),False
TT08198,U00427,CR00050,2025-11-30,490.9,PayPal,TC00042,bernardsexton,29,Female,rjenkins@yahoo.com,26–35,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,2025,11,Nov 2025,Q4 2025,Sunday,16,Power Learner (8+),False
TT08199,U00438,CR00045,2025-06-20,0.0,Bank Transfer,TC00040,eric69,21,Male,angelagreen@gmail.com,18–25,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,2025,6,Jun 2025,Q2 2025,Friday,14,Power Learner (8+),True
TT08200,U00444,CR00038,2025-10-29,342.61,Bank Transfer,TC00040,morrowmichael,15,Female,christopher38@outlook.com,<18,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,2025,10,Oct 2025,Q4 2025,Wednesday,13,Power Learner (8+),False
TT08201,U00449,CR00013,2025-09-20,0.0,Credit Card,TC00040,brownkaren,33,Female,ambercruz@yahoo.com,26–35,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,2025,9,Sep 2025,Q3 2025,Saturday,14,Power Learner (8+),True
TT08202,U00450,CR00036,2025-08-15,0.0,PayPal,TC00042,colemanroy,20,Male,lyonsjohn@outlook.com,18–25,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,2025,8,Aug 2025,Q3 2025,Friday,12,Power Learner (8+),True
TT08203,U00464,CR00029,2025-08-03,0.0,Bank Transfer,TC00042,blakejoseph,25,Male,rogersdakota@hotmail.com,18–25,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,2025,8,Aug 2025,Q3 2025,Sunday,12,Power Learner (8+),True
TT08204,U00543,CR00037,2025-09-23,0.0,Bank Transfer,TC00040,broberts,18,Female,leryan@hotmail.com,18–25,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,2025,9,Sep 2025,Q3 2025,Tuesday,13,Power Learner (8+),True
TT08205,U00548,CR00035,2025-07-30,0.0,Credit Card,TC00040,vanessa32,32,Female,tinamiller@yahoo.com,26–35,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,2025,7,Jul 2025,Q3 2025,Wednesday,14,Power Learner (8+),True
TT08206,U00569,CR00056,2025-10-29,212.39,Bank Transfer,TC00040,danieljimenez,15,Female,ghunter@gmail.com,<18,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,2025,10,Oct 2025,Q4 2025,Wednesday,14,Power Learner (8+),False
